ID,Student_ID,Start_Date,End_Date,Possible_Credit,Credit_Type,Course_Name,School Year,Term,Status
4623474,556785,21-Sep-23,22-Jan-24,0.5,OTHER,OG Reading Intervention (Gr 11)-A *,23-24,S1,
4623469,556785,21-Sep-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
4623470,556785,21-Sep-23,22-Jan-24,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,
4754353,556785,21-Dec-23,22-Jan-24,0.5,SS,"Civics, Virt (Edg)",23-24,S1,
4777367,556785,22-Jan-24,8-Jun-24,0.5,OTHER,OG Reading Intervention (Gr 11)-B *,23-24,S2,
4777371,556785,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Earth and Space Science-B,23-24,S2,
4777368,556785,22-Jan-24,8-Jun-24,0.5,MTH,Algebra II-B,23-24,S2,
4736119,556785,22-Jan-24,8-Jun-24,0.5,LANG,Spanish I-B,23-24,S2,
4723579,556785,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts III (Gr 11)-B,23-24,S2,
4724042,556785,22-Jan-24,8-Jun-24,0.5,SS,World Hist and Geography-B,23-24,S2,
4949200,556785,24-Jun-24,20-Jul-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,YR,Dropped
4949201,556785,24-Jun-24,17-Jul-24,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",23-24,YR,Dropped
5032395,556785,16-Jul-24,27-Jul-24,0.5,MTH,"Algebra II, Virt (Edg)-B",23-24,YR,
5340579,556785,26-Aug-24,16-Jan-25,0.5,PE,Weight Training,24-25,S1,
5263329,556785,26-Aug-24,16-Jan-25,0.5,OTHER,Seminar-A,24-25,S1,
5263327,556785,26-Aug-24,16-Jan-25,0.5,PE,Health Education,24-25,S1,
4902545,556785,26-Aug-24,16-Jan-25,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
4902554,556785,26-Aug-24,16-Jan-25,0.5,MTH,Statistics-A,24-25,S1,
5394932,556785,26-Aug-24,16-Jan-25,0.5,OTHER,OG Reading Intervention (Gr 12)-A *,24-25,S1,
5544335,556785,4-Sep-24,1-Nov-24,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-A",24-25,S1,Dropped
5674480,556785,1-Nov-24,16-Dec-24,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",24-25,S1,Dropped
5720304,556785,16-Dec-24,16-Jan-25,0.5,SCI,"Biology, Virt (Edg)-B",24-25,S1,
5766787,556785,16-Jan-25,11-Jun-25,0.5,OTHER,OG Reading Intervention (Gr 12)-B *,24-25,S2,
5736983,556785,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts IV (Gr 12)-B,24-25,S2,
5766785,556785,16-Jan-25,11-Jun-25,0.5,OTHER,Seminar-B,24-25,S2,
5766792,556785,16-Jan-25,11-Jun-25,0.5,SCI,Next Gen Earth and Space Science-B,24-25,S2,
5766795,556785,16-Jan-25,11-Jun-25,0.5,SS,World Hist and Geography-B,24-25,S2,
5742898,556785,16-Jan-25,11-Jun-25,0.5,MTH,Statistics-B,24-25,S2,
2470573,906838,7-Sep-21,28-Jun-22,0.5,OTHER,"Acad Success Strategies-A, Virt (Edg)-A",21-22,YR,
2464527,906838,7-Sep-21,25-Mar-22,0.5,OTHER,Engineering Applications-A,21-22,YR,Dropped
2879011,906838,4-Mar-22,28-Jun-22,0.5,OTHER,"Acad Success Strategies-A, Virt (Edg)-B",21-22,S2,
3484269,906838,29-Aug-22,24-Jan-23,0.5,MTH,Algebra I-A,22-23,S1,
3484126,906838,29-Aug-22,8-Sep-22,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,Dropped
3484420,906838,29-Aug-22,25-Sep-22,0.5,OTHER,Introduction to Computer Technology-A,22-23,S1,Dropped
3484488,906838,29-Aug-22,24-Jan-23,0.5,SS,U.S. History & Geography-A,22-23,S1,
3484250,906838,29-Aug-22,7-Sep-22,0.5,OTHER,Marketing and Entrepreneurship I-A,22-23,S1,Dropped
3484284,906838,29-Aug-22,24-Jan-23,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3609100,906838,7-Sep-22,8-Sep-22,0.5,OTHER,Marketing and Entrepreneurship I-A,22-23,S1,Dropped
3609104,906838,8-Sep-22,16-Sep-22,0.5,OTHER,Study Skills (Gr 9-12)-A *,22-23,S1,Dropped
3609112,906838,8-Sep-22,24-Jan-23,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3659423,906838,16-Sep-22,22-Sep-22,0.5,OTHER,OG Reading Intervention (Gr 9)-A *,22-23,S1,Dropped
3676563,906838,22-Sep-22,24-Jan-23,0.5,OTHER,Study Skills (Gr 9-12)-A *,22-23,S1,
3686041,906838,26-Sep-22,24-Jan-23,0.5,OTHER,Career Exploration-A,22-23,S1,
3851835,906838,23-Jan-23,10-Jun-23,0.5,OTHER,Study Skills (Gr 9-12)-A *,22-23,YR,
3851838,906838,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Physical Science-B,22-23,S2,
3851840,906838,24-Jan-23,10-Jun-23,0.5,SS,U.S. History & Geography-B,22-23,S2,
3851839,906838,24-Jan-23,10-Jun-23,0.5,OTHER,Career Exploration-B,22-23,S2,
3851836,906838,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts I (Gr 9)-B,22-23,S2,
3851837,906838,24-Jan-23,10-Jun-23,0.5,MTH,Algebra I-B,22-23,S2,
4397847,906838,28-Aug-23,22-Jan-24,0.5,ELA,English Lang Arts II (Gr 10)-A,23-24,S1,
4398280,906838,28-Aug-23,22-Jan-24,0.5,MTH,Geometry-A,23-24,S1,
4398135,906838,28-Aug-23,22-Jan-24,0.5,SCI,Next Gen Biology-A,23-24,S1,
4398382,906838,28-Aug-23,22-Jan-24,0.5,SS,Civics,23-24,S1,Dropped
4398829,906838,28-Aug-23,22-Jan-24,0.5,ART,Visual Arts - Comprehensive-A,23-24,S1,
4445339,906838,28-Aug-23,22-Jan-24,0.5,OTHER,OG Reading Intervention (Gr 10)-A *,23-24,S1,
4789693,906838,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Biology-B,23-24,S2,
4789888,906838,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts II (Gr 10)-B,23-24,S2,
4790612,906838,22-Jan-24,8-Jun-24,0.5,ART,Visual Arts - Comprehensive-B,23-24,S2,
4789006,906838,22-Jan-24,8-Jun-24,0.5,SS,Economics,23-24,S2,
4790864,906838,22-Jan-24,8-Jun-24,0.5,OTHER,OG Reading Intervention (Gr 10)-B *,23-24,S2,
4796506,906838,22-Jan-24,8-Jun-24,0.5,MTH,Geometry-B,23-24,S2,
5465699,906838,26-Aug-24,16-Jan-25,0.5,OTHER,Contemporary World Issues-A,24-25,S1,
5460780,906838,26-Aug-24,16-Jan-25,0.5,OTHER,Seminar-A,24-25,S1,
5315308,906838,26-Aug-24,16-Jan-25,0.5,MTH,Algebra II-A,24-25,S1,
5315356,906838,26-Aug-24,16-Jan-25,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,
5315168,906838,26-Aug-24,16-Jan-25,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5315265,906838,26-Aug-24,16-Jan-25,0.5,SS,World Hist and Geography-A,24-25,S1,
5480420,906838,27-Aug-24,16-Jan-25,0.5,LANG,French I-A,24-25,S1,
5681358,906838,6-Nov-24,11-Jun-25,0.5,OTHER,Study Skills (Gr 9-12)-A *,24-25,YR,
5480421,906838,16-Jan-25,11-Jun-25,0.5,LANG,French I-B,24-25,S2,
5465700,906838,16-Jan-25,11-Jun-25,0.5,OTHER,Contemporary World Issues-B,24-25,S2,
5460790,906838,16-Jan-25,11-Jun-25,0.5,OTHER,Seminar-B,24-25,S2,
5315286,906838,16-Jan-25,11-Jun-25,0.5,SS,World Hist and Geography-B,24-25,S2,
5315190,906838,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts III (Gr 11)-B,24-25,S2,
5315335,906838,16-Jan-25,11-Jun-25,0.5,MTH,Algebra II-B,24-25,S2,
5315426,906838,16-Jan-25,11-Jun-25,0.5,SCI,Next Gen Earth and Space Science-B,24-25,S2,
3473078,329231,29-Aug-22,30-Aug-22,0.5,ELA,"English Lang Arts I (Gr 9), Honors-A",22-23,S1,Dropped
3473075,329231,29-Aug-22,30-Aug-22,0.5,MTH,"Algebra I, Honors-A",22-23,S1,Dropped
3560458,329231,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3473081,329231,29-Aug-22,30-Aug-22,0.5,SCI,Next Gen Physical Science-A,22-23,S1,Dropped
3473074,329231,29-Aug-22,30-Aug-22,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3473076,329231,29-Aug-22,30-Aug-22,0.5,SS,"U.S. History & Geography, Honors-A",22-23,S1,Dropped
3561464,329231,30-Aug-22,24-Jan-23,0.5,OTHER,Seminar-A,22-23,S1,
3561451,329231,30-Aug-22,24-Jan-23,0.5,OTHER,Introduction to Engineering Design-A,22-23,S1,
3561052,329231,30-Aug-22,24-Jan-23,0.5,MTH,Algebra I-A,22-23,S1,
3560626,329231,30-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3560451,329231,30-Aug-22,24-Jan-23,0.5,SS,U.S. History & Geography-A,22-23,S1,
3771186,329231,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3780402,329231,24-Jan-23,10-Jun-23,0.5,OTHER,Seminar-B,22-23,S2,
3778216,329231,24-Jan-23,10-Jun-23,0.5,MTH,Algebra I-B,22-23,S2,
3767422,329231,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts I (Gr 9)-B,22-23,S2,
3772058,329231,24-Jan-23,10-Jun-23,0.5,OTHER,Introduction to Engineering Design-B,22-23,S2,
3774251,329231,24-Jan-23,10-Jun-23,0.5,SS,U.S. History & Geography-B,22-23,S2,
4539266,329231,28-Aug-23,22-Jan-24,0.5,OTHER,Engineering Applications-A,23-24,S1,
4127192,329231,28-Aug-23,22-Jan-24,0.5,PE,Health Education,23-24,S1,
4127193,329231,28-Aug-23,22-Jan-24,0.5,MTH,Geometry-A,23-24,S1,
4127200,329231,28-Aug-23,22-Jan-24,0.5,SS,Civics,23-24,S1,
4127196,329231,28-Aug-23,22-Jan-24,0.5,ELA,English Lang Arts II (Gr 10)-A,23-24,S1,
4127201,329231,28-Aug-23,22-Jan-24,0.5,SCI,Physics-A,23-24,S1,
4767644,329231,22-Jan-24,8-Jun-24,0.5,SCI,Physics-B,23-24,S2,
4767642,329231,22-Jan-24,8-Jun-24,0.5,PE,Physical Education,23-24,S2,
4767643,329231,22-Jan-24,8-Jun-24,0.5,OTHER,Engineering Applications-B,23-24,S2,
4734600,329231,22-Jan-24,8-Jun-24,0.5,MTH,Geometry-B,23-24,S2,
4734828,329231,22-Jan-24,8-Jun-24,0.5,SS,Economics,23-24,S2,
4731075,329231,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts II (Gr 10)-B,23-24,S2,
4886508,329231,26-Aug-24,5-Sep-24,0.5,OTHER,AP Computer Science Principles-A,24-25,S1,Dropped
5118566,329231,26-Aug-24,5-Sep-24,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,Dropped
5118567,329231,26-Aug-24,16-Jan-25,0.5,SS,World Hist and Geography-A,24-25,S1,
5118561,329231,26-Aug-24,4-Sep-24,0.5,MTH,Algebra II-A,24-25,S1,Dropped
5118509,329231,26-Aug-24,5-Sep-24,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,Dropped
5118562,329231,26-Aug-24,4-Sep-24,0.5,LANG,Spanish I-A,24-25,S1,Dropped
5546756,329231,4-Sep-24,16-Jan-25,0.5,MTH,Algebra II-A,24-25,S1,
5546757,329231,4-Sep-24,16-Jan-25,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5562883,329231,6-Sep-24,16-Jan-25,1.5,OTHER,CTC Elec and Pwr Trans Instll I-A,24-25,S1,
5739723,329231,16-Jan-25,11-Jun-25,0.5,MTH,Algebra II-B,24-25,S2,
5736596,329231,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts III (Gr 11)-B,24-25,S2,
5726140,329231,16-Jan-25,11-Jun-25,1.5,OTHER,CTC Elec and Pwr Trans Instll I-B,24-25,S2,
5720764,329231,16-Jan-25,11-Jun-25,0.5,SS,World Hist and Geography-B,24-25,S2,
2431880,871203,7-Sep-21,2-Feb-22,0.5,PE,Physical Education,21-22,S1,
2431876,871203,7-Sep-21,8-Sep-21,0.5,ART,Piano I-A,21-22,S1,Dropped
2509967,871203,8-Sep-21,2-Feb-22,0.5,OTHER,Introduction to Computer Technology-A,21-22,S1,
2771571,871203,2-Feb-22,28-Jun-22,0.5,OTHER,Introduction to Computer Technology-B,21-22,S2,
2804894,871203,2-Feb-22,14-Feb-22,0.5,PE,Health Education,21-22,S2,Dropped
2865393,871203,14-Feb-22,28-Jun-22,0.5,PE,Physical Education,21-22,S2,
3445001,871203,29-Aug-22,24-Jan-23,0.5,PE,Physical Education,22-23,S1,
3444949,871203,29-Aug-22,24-Jan-23,0.5,OTHER,Introduction to Computer Technology-A,22-23,S1,
3802341,871203,24-Jan-23,31-Jan-23,0.5,OTHER,Introduction to Computer Technology-B,22-23,S2,Dropped
3802349,871203,24-Jan-23,10-Jun-23,0.5,PE,Physical Education,22-23,S2,
3874947,871203,31-Jan-23,10-Jun-23,0.5,OTHER,Introduction to Computer Technology-B,22-23,S2,
4445514,871203,28-Aug-23,22-Jan-24,0.5,PE,Physical Education,23-24,S1,
4309183,871203,28-Aug-23,22-Jan-24,0.5,OTHER,Introduction to Computer Technology-A,23-24,S1,
4777180,871203,22-Jan-24,8-Jun-24,0.5,OTHER,Introduction to Computer Technology-B,23-24,S2,
4774588,871203,22-Jan-24,30-Jan-24,0.5,PE,Health Education,23-24,S2,Dropped
4808290,871203,30-Jan-24,8-Jun-24,0.5,PE,Physical Education,23-24,S2,
5458732,871203,26-Aug-24,30-Aug-24,0.5,ART,Visual Arts - Comprehensive-A,24-25,S1,Dropped
5352478,871203,26-Aug-24,28-Aug-24,0.5,ART,Band I-A,24-25,S1,Dropped
5498225,871203,27-Aug-24,30-Aug-24,0.5,ART,Painting I-A,24-25,S1,Dropped
5526621,871203,30-Aug-24,16-Jan-25,0.5,PE,Physical Education,24-25,S1,
5526098,871203,30-Aug-24,2-Nov-24,0.5,ART,Band I-A,24-25,S1,Dropped
5675496,871203,4-Nov-24,15-Nov-24,0.5,ART,Music Theory I-A,24-25,Q2,Dropped
5690980,871203,15-Nov-24,16-Jan-25,0.5,ART,Music Appreciation-A,24-25,Q2,
5739586,871203,16-Jan-25,11-Jun-25,0.5,ART,Music Appreciation-B,24-25,S2,
5750515,871203,16-Jan-25,11-Jun-25,0.5,PE,Team Sports-B,24-25,S2,
3546774,705860,29-Aug-22,23-Sep-22,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,Dropped
3546777,705860,29-Aug-22,24-Jan-23,0.5,SS,U.S. History & Geography-A,22-23,S1,
3546773,705860,29-Aug-22,24-Jan-23,0.5,MTH,Algebra I-A,22-23,S1,
3546776,705860,29-Aug-22,24-Jan-23,0.5,OTHER,Seminar-A,22-23,S1,
3546775,705860,29-Aug-22,21-Sep-22,0.5,SCI,Next Gen Earth and Space Science-A,22-23,S1,Dropped
3546778,705860,29-Aug-22,23-Sep-22,0.5,SCI,Next Gen Physical Science-A,22-23,S1,Dropped
3672284,705860,21-Sep-22,23-Sep-22,0.5,ART,Band I-A,22-23,S1,Dropped
3681885,705860,23-Sep-22,24-Jan-23,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3681884,705860,23-Sep-22,24-Jan-23,0.5,ART,Concert Band-A,22-23,S1,
3681883,705860,23-Sep-22,24-Jan-23,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3774483,705860,24-Jan-23,10-Jun-23,0.5,SS,U.S. History & Geography-B,22-23,S2,
3767436,705860,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts I (Gr 9)-B,22-23,S2,
3781189,705860,24-Jan-23,10-Jun-23,0.5,MTH,Algebra I-B,22-23,S2,
3780126,705860,24-Jan-23,10-Jun-23,0.5,OTHER,Seminar-B,22-23,S2,
3788073,705860,24-Jan-23,10-Jun-23,0.5,ART,Concert Band-B,22-23,S2,
3770709,705860,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Physical Science-B,22-23,S2,
4293219,705860,28-Aug-23,31-Aug-23,0.5,SCI,Next Gen Biology-A,23-24,S1,Dropped
4278150,705860,28-Aug-23,8-Sep-23,0.5,SS,"Economics, Honors",23-24,S1,Dropped
4293217,705860,28-Aug-23,31-Aug-23,0.5,ART,Concert Band-A,23-24,S1,Dropped
3996463,705860,28-Aug-23,31-Aug-23,0.5,ELA,"English Lang Arts II (Gr 10), Honors-A",23-24,S1,Dropped
4293218,705860,28-Aug-23,31-Aug-23,0.5,MTH,"Algebra II, Honors-A",23-24,S1,Dropped
3994872,705860,28-Aug-23,31-Aug-23,0.5,MTH,"Geometry, Honors-A",23-24,S1,Dropped
4612441,705860,31-Aug-23,22-Jan-24,1.5,OTHER,CTC Cooking and Rel Cul Arts-A,23-24,S1,
4549476,705860,31-Aug-23,8-Sep-23,0.5,MTH,Geometry-A,23-24,S1,Dropped
4549480,705860,31-Aug-23,8-Sep-23,0.5,ELA,English Lang Arts II (Gr 10)-A,23-24,S1,Dropped
4574525,705860,8-Sep-23,22-Jan-24,0.5,ELA,English Lang Arts II (Gr 10)-A,23-24,S1,
4574522,705860,8-Sep-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
4574526,705860,8-Sep-23,22-Jan-24,0.5,SCI,Next Gen Biology-A,23-24,S1,
4781991,705860,22-Jan-24,8-Jun-24,1.5,OTHER,CTC Cooking and Rel Cul Arts-B,23-24,S2,
4752967,705860,22-Jan-24,8-Jun-24,0.5,MTH,Algebra II-B,23-24,S2,
4731093,705860,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts II (Gr 10)-B,23-24,S2,
4723716,705860,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Biology-B,23-24,S2,
5245152,705860,26-Aug-24,16-Jan-25,0.5,MTH,Geometry-A,24-25,S1,
4898080,705860,26-Aug-24,16-Jan-25,0.5,MTH,Pre-Calculus-A,24-25,S1,
5245155,705860,26-Aug-24,16-Jan-25,0.5,SCI,Physics-A,24-25,S1,
5245157,705860,26-Aug-24,16-Jan-25,0.5,PE,Health Education,24-25,S1,
5245160,705860,26-Aug-24,16-Jan-25,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5245261,705860,26-Aug-24,16-Jan-25,0.5,SS,World Hist and Geography-A,24-25,S1,
5736729,705860,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts III (Gr 11)-B,24-25,S2,
5743416,705860,16-Jan-25,11-Jun-25,0.5,MTH,Pre-Calculus-B,24-25,S2,
5740162,705860,16-Jan-25,11-Jun-25,0.5,MTH,Geometry-B,24-25,S2,
5762134,705860,16-Jan-25,11-Jun-25,0.5,PE,Weight Training,24-25,S2,
5720389,705860,16-Jan-25,11-Jun-25,0.5,SS,World Hist and Geography-B,24-25,S2,
5715902,705860,16-Jan-25,11-Jun-25,0.5,SCI,Physics-B,24-25,S2,
2227585,621001,7-Sep-21,2-Feb-22,0.5,OTHER,Office and Administrative Tech-A,21-22,S1,
2227586,621001,7-Sep-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2227587,621001,7-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2227590,621001,7-Sep-21,2-Feb-22,0.5,PE,Health Education,21-22,S1,
2231747,621001,7-Sep-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2231749,621001,7-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2227588,621001,2-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
2227589,621001,2-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2227591,621001,2-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2231745,621001,2-Feb-22,28-Jun-22,0.5,OTHER,Office and Administrative Tech-B,21-22,S2,
2231746,621001,2-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2231748,621001,2-Feb-22,28-Jun-22,0.5,PE,Physical Education,21-22,S2,
3320664,621001,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3320666,621001,29-Aug-22,24-Jan-23,0.5,SS,Civics,22-23,S1,
3320668,621001,29-Aug-22,24-Jan-23,0.5,OTHER,Introduction to Computer Technology-A,22-23,S1,
3320670,621001,29-Aug-22,24-Jan-23,0.5,LANG,Spanish I-A,22-23,S1,
3320672,621001,29-Aug-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3320674,621001,29-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3435387,621001,24-Jan-23,10-Jun-23,0.5,OTHER,Introduction to Computer Technology-B,22-23,S2,
3320665,621001,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3320667,621001,24-Jan-23,10-Jun-23,0.5,SS,Economics,22-23,S2,
3320671,621001,24-Jan-23,10-Jun-23,0.5,LANG,Spanish I-B,22-23,S2,
3320673,621001,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
3320675,621001,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3964501,621001,28-Aug-23,22-Jan-24,0.5,OTHER,CTE Comp Sys Ntwrk and Tele I-A,23-24,S1,
3964503,621001,28-Aug-23,22-Jan-24,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,
3964504,621001,28-Aug-23,22-Jan-24,0.5,SS,World Hist and Geography-A,23-24,S1,
3964505,621001,28-Aug-23,22-Jan-24,0.5,LANG,Spanish II-A,23-24,S1,
3969747,621001,28-Aug-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
3969748,621001,28-Aug-23,22-Jan-24,0.5,SCI,Next Gen Earth and Space Science-A,23-24,S1,
3964506,621001,22-Jan-24,8-Jun-24,0.5,LANG,Spanish II-B,23-24,S2,
3964507,621001,22-Jan-24,8-Jun-24,0.5,MTH,Algebra II-B,23-24,S2,
3964508,621001,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Earth and Space Science-B,23-24,S2,
3969743,621001,22-Jan-24,8-Jun-24,0.5,OTHER,CTE Comp Sys Ntwrk and Tele I-B,23-24,S2,
3969745,621001,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts III (Gr 11)-B,23-24,S2,
3969746,621001,22-Jan-24,8-Jun-24,0.5,SS,World Hist and Geography-B,23-24,S2,
5070086,621001,26-Aug-24,16-Jan-25,0.5,OTHER,CTE Comp Sys Ntwrk and Tele II-A,24-25,S1,
5070092,621001,26-Aug-24,16-Jan-25,0.5,SCI,Environmental Science-A,24-25,S1,
5070093,621001,26-Aug-24,16-Jan-25,0.5,OTHER,Digital Electronics-A,24-25,S1,
5062997,621001,26-Aug-24,16-Jan-25,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5062998,621001,26-Aug-24,16-Jan-25,0.5,OTHER,Literature Through Film-A,24-25,S1,
5062999,621001,26-Aug-24,16-Jan-25,0.5,MTH,Pre-Calculus-A,24-25,S1,
5070087,621001,16-Jan-25,11-Jun-25,0.5,OTHER,CTE Comp Sys Ntwrk and Tele II-B,24-25,S2,
5070089,621001,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts IV (Gr 12)-B,24-25,S2,
5070090,621001,16-Jan-25,11-Jun-25,0.5,OTHER,Literature Through Film-B,24-25,S2,
5070091,621001,16-Jan-25,11-Jun-25,0.5,MTH,Pre-Calculus-B,24-25,S2,
5063000,621001,16-Jan-25,11-Jun-25,0.5,SCI,Environmental Science-B,24-25,S2,
5063001,621001,16-Jan-25,11-Jun-25,0.5,OTHER,Digital Electronics-B,24-25,S2,
2337584,92050,7-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2337585,92050,7-Sep-21,2-Feb-22,0.5,OTHER,Seminar-A,21-22,S1,
2337586,92050,7-Sep-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2337587,92050,7-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2337588,92050,7-Sep-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2337589,92050,7-Sep-21,2-Feb-22,0.5,OTHER,Army Junior ROTC I-A,21-22,S1,
2337604,92050,7-Sep-21,29-Sep-21,0.5,PE,Health Education,21-22,S1,Dropped
2648492,92050,29-Sep-21,2-Feb-22,0.5,OTHER,OG Tutoring Seminar (Gr 9)-A,21-22,S1,
2811844,92050,2-Feb-22,28-Jun-22,0.5,OTHER,OG Tutoring Seminar (Gr 9)-B,21-22,S2,
2811450,92050,2-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
2820110,92050,2-Feb-22,28-Jun-22,0.5,OTHER,Seminar-B,21-22,S2,
2800875,92050,2-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2794094,92050,2-Feb-22,28-Jun-22,0.5,OTHER,Army Junior ROTC I-B,21-22,S2,
2792957,92050,2-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2774695,92050,2-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2888041,92050,15-Mar-22,28-Jun-22,0.5,OTHER,OG Tutoring Seminar (Gr 9)-B,21-22,S2,
2969368,92050,29-Aug-22,27-Sep-22,0.5,SS,Civics,22-23,S1,Dropped
2969369,92050,29-Aug-22,27-Sep-22,0.5,OTHER,Army Junior ROTC II-A,22-23,S1,Dropped
2969370,92050,29-Aug-22,27-Sep-22,0.5,MTH,Geometry-A,22-23,S1,Dropped
2969371,92050,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
2969372,92050,29-Aug-22,27-Sep-22,0.5,OTHER,Seminar-A,22-23,S1,Dropped
2969373,92050,29-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3445874,92050,29-Aug-22,27-Sep-22,0.5,OTHER,Health Care Occupations II-A,22-23,S1,Dropped
3694969,92050,27-Sep-22,24-Jan-23,1.5,OTHER,CTC Auto Tech (ASE Cert) I-A,22-23,S1,
3690557,92050,27-Sep-22,7-Nov-22,0.5,LANG,French I-A,22-23,S1,Dropped
3690559,92050,27-Sep-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3750915,92050,7-Nov-22,24-Jan-23,0.5,OTHER,Army Junior ROTC II-A,22-23,S1,
3829125,92050,24-Jan-23,10-Jun-23,0.5,OTHER,Army Junior ROTC II-B,22-23,S2,
3829054,92050,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3829389,92050,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3814903,92050,24-Jan-23,10-Jun-23,1.5,OTHER,CTC Auto Tech (ASE Cert) I-B,22-23,S2,
3827695,92050,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
